gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
-1.0087262937150911,-0.44050836433332236,1.031400023381061,-0.6554751937233341,-1.2827281667186554,-3.0487245542397945,0.059614374315818716,-1.1815314055275672,-0.9184557439612223,1.2404096228845742,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,-0.8303963307977824,0.8290565573556488,0.4021564022909866,-1.1641353596911748,-0.9973275028994829,0
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,0.06238689314432279,0.3280060176670675,-0.9946740943777913,-1.1815314055275672,1.4053200320213874,-1.0299021503877395,1.2429724951628318,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,0.36849584245560646,-1.2061903269779213,1.3389646638984902,-0.2628107638888189,-0.1763472875558352,0
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-1.2419671042985652,0.3280060176670675,-0.9946740943777913,-1.1815314055275672,1.4053200320213874,1.2404096228845742,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,-0.8303963307977824,0.8290565573556488,1.3389646638984902,-0.36591431543816594,-0.9627603795905766,1
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,0.5107585797653155,-3.0487245542397945,0.059614374315818716,-1.1815314055275672,1.4053200320213874,-1.0299021503877395,1.2429724951628318,1.3942876711435128,-1.1137745449144056,-1.121713555339374,0.36849584245560646,-1.2061903269779213,-1.4714601209240208,-0.7500581929849266,-0.19786896394547995,0
-1.0087262937150911,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-1.2419671042985652,0.3280060176670675,-0.9946740943777913,0.1752778843332521,-0.9184557439612223,-1.0299021503877395,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,-0.8303963307977824,0.8290565573556488,0.4021564022909866,0.19450337604780069,-0.9435564221967397,1
-1.0087262937150911,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-0.9974007297780236,0.3280060176670675,1.1139028430094287,0.1752778843332521,-0.9184557439612223,-1.0299021503877395,1.2429724951628318,-0.9249006110404728,1.1443285679484423,1.1361852038457592,-0.8303963307977824,0.8290565573556488,0.4021564022909866,1.1573575106779928,-0.648279022130814,1
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,1.5256107470972955,-0.4267458558967602,0.3280060176670675,1.1139028430094287,0.1752778843332521,-0.9184557439612223,1.2404096228845742,-1.0278861799707208,-0.9249006110404728,1.1443285679484423,-1.121713555339374,-0.8303963307977824,0.8290565573556488,-0.534651859316517,0.8064728433084405,-0.14990321748937938,0
-1.0087262937150911,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-0.9158786049378431,-3.0487245542397945,0.059614374315818716,-1.1815314055275672,1.4053200320213874,-1.0299021503877395,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,-0.8303963307977824,-1.2061903269779213,1.3389646638984902,-1.1674612807088958,-0.8772255118881424,0
-1.0087262937150911,-0.44050836433332236,1.031400023381061,-0.6554751937233341,-0.1821794813762187,0.3280060176670675,1.1139028430094287,0.1752778843332521,-0.9184557439612223,-1.0299021503877395,1.2429724951628318,1.3942876711435128,1.1443285679484423,1.1361852038457592,-0.8303963307977824,0.8290565573556488,0.4021564022909866,1.3286424430906172,0.3342351704635211,1
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,1.5256107470972955,1.2036966409068497,0.3280060176670675,-0.9946740943777913,-1.1815314055275672,1.4053200320213874,1.2404096228845742,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,0.36849584245560646,-1.2061903269779213,-1.4714601209240208,-0.28941813203058603,0.5293208893678082,0
0.9913491957437214,-0.44050836433332236,1.031400023381061,1.5256107470972955,-0.7935954176775724,0.3280060176670675,-0.9946740943777913,-1.1815314055275672,1.4053200320213874,-1.0299021503877395,-1.0278861799707208,-0.9249006110404728,-1.1137745449144056,-1.121713555339374,-0.8303963307977824,0.8290565573556488,1.3389646638984902,-0.4956252351292798,-0.7511636720304388,0
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-0.6713122304173017,0.3280060176670675,-0.9946740943777913,1.5320871741940711,0.24343214403008248,0.10525373624841737,0.10754315759605561,0.23469353005152,0.015277011517018328,0.007235824253192622,1.5673880157089952,-1.2061903269779213,-0.534651859316517,-1.5266607506227494,-0.8662329017937392,0
0.9913491957437214,-0.44050836433332236,1.031400023381061,-0.6554751937233341,1.0406523912264887,0.3280060176670675,1.1139028430094287,0.1752778843332521,-0.9184557439612223,-1.0299021503877395,1.2429724951628318,-0.9249006110404728,1.1443285679484423,1.1361852038457592,0.36849584245560646,-1.2061903269779213,-0.534651859316517,1.1806389578020384,1.4975314447308719,0
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,0.6738028294456765,0.3280060176670675,1.1139028430094287,0.1752778843332521,-0.9184557439612223,1.2404096228845742,1.2429724951628318,-0.9249006110404728,1.1443285679484423,1.1361852038457592,-0.8303963307977824,0.8290565573556488,-1.4714601209240208,1.2920573118956877,1.212871405017171,1
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,-0.3044626686364894,0.3280060176670675,-0.9946740943777913,0.1752778843332521,1.4053200320213874,-1.0299021503877395,1.2429724951628318,1.3942876711435128,1.1443285679484423,1.1361852038457592,-0.8303963307977824,0.8290565573556488,0.4021564022909866,1.3519238902146633,0.1753058678938369,0
-1.0087262937150911,-0.44050836433332236,1.031400023381061,1.5256107470972955,1.4890240778474815,0.3280060176670675,1.1139028430094287,0.1752778843332521,1.4053200320213874,1.2404096228845742,1.2429724951628318,1.3942876711435128,1.1443285679484423,1.1361852038457592,1.5673880157089952,-1.2061903269779213,-0.534651859316517,1.6096827690880309,2.4749687290486753,0
-1.0087262937150911,-0.44050836433332236,-0.9695559213988308,-0.6554751937233341,0.7960860167059473,0.3280060176670675,-0.9946740943777913,1.5320871741940711,0.24343214403008248,0.10525373624841737,0.10754315759605561,0.23469353005152,0.015277011517018328,0.007235824253192622,0.36849584245560646,-1.2061903269779213,1.3389646638984902,-1.4701200933214948,-0.5589033629496125,0
0.9913491957437214,-0.44050836433332236,-0.9695559213988308,1.5256107470972955,1.570546202687662,0.3280060176670675,1.1139028430094287,0.1752778843332521,1.4053200320213874,-1.0299021503877395,1.2429724951628318,-0.9249006110404728,1.1443285679484423,1.1361852038457592,1.5673880157089952,-1.2061903269779213,-1.4714601209240208,1.391834942427314,2.248538619915367,0
